origin_airport_id,dest_airport_id,op_unique_carrier,day_of_week,time_bucket,total_flights,delay_rate,cancellation_rate
12889,13342,NK,6,Afternoon,7,14.285714285714285,0.0
12889,13342,NK,7,Afternoon,20,15.0,0.0
12889,13342,NK,7,Morning,12,0.0,0.0
12889,13342,WN,1,Afternoon,31,29.03225806451613,0.0
12889,13342,WN,1,Evening,43,34.883720930232556,0.0
12889,13342,WN,1,Morning,51,11.76470588235294,0.0
12889,13342,WN,2,Afternoon,44,34.090909090909086,0.0
12889,13342,WN,2,Evening,34,29.411764705882355,0.0
12889,13342,WN,2,Morning,43,4.651162790697675,0.0
12889,13342,WN,3,Afternoon,43,16.27906976744186,0.0
12889,13342,WN,3,Evening,35,17.142857142857142,0.0
12889,13342,WN,3,Morning,44,9.090909090909092,0.0
12889,13342,WN,4,Afternoon,33,36.36363636363637,0.0
12889,13342,WN,4,Evening,44,50.0,0.0
12889,13342,WN,4,Morning,52,15.384615384615385,0.0
12889,13342,WN,5,Afternoon,33,36.36363636363637,0.0
12889,13342,WN,5,Evening,43,32.55813953488372,0.0
12889,13342,WN,5,Morning,52,17.307692307692307,0.0
12889,13342,WN,6,Afternoon,17,0.0,0.0
12889,13342,WN,6,Evening,35,11.428571428571429,0.0
12889,13342,WN,6,Morning,43,2.3255813953488373,0.0
12889,13342,WN,7,Afternoon,33,24.242424242424242,0.0
12889,13342,WN,7,Evening,43,46.51162790697674,0.0
12889,13342,WN,7,Morning,51,12.0,1.9607843137254901
12889,13367,G4,4,Afternoon,7,42.857142857142854,0.0
12889,13367,G4,4,Morning,36,11.11111111111111,0.0
12889,13367,G4,6,Afternoon,1,0.0,0.0
12889,13367,G4,7,Afternoon,7,0.0,0.0
12889,13367,G4,7,Morning,35,8.571428571428571,0.0
12889,13433,G4,1,Afternoon,24,16.666666666666664,0.0
12889,13433,G4,1,Evening,10,30.0,0.0
12889,13433,G4,1,Morning,8,0.0,0.0
12889,13433,G4,3,Evening,1,100.0,0.0
12889,13433,G4,3,Morning,10,0.0,0.0
12889,13433,G4,4,Afternoon,30,20.0,0.0
12889,13433,G4,4,Evening,2,0.0,0.0
12889,13433,G4,4,Morning,10,10.0,0.0
12889,13433,G4,6,Afternoon,1,0.0,0.0
12889,13433,G4,6,Morning,11,9.090909090909092,0.0
12889,13476,G4,1,Afternoon,19,26.31578947368421,0.0
12889,13476,G4,1,Evening,24,12.5,0.0
12889,13476,G4,3,Afternoon,1,100.0,0.0
12889,13476,G4,5,Afternoon,20,15.0,0.0
12889,13476,G4,5,Evening,24,29.166666666666668,0.0
12889,13486,G4,1,Afternoon,36,22.22222222222222,0.0
12889,13486,G4,1,Evening,5,20.0,0.0
12889,13486,G4,1,Morning,1,0.0,0.0
12889,13486,G4,3,Evening,1,0.0,0.0
12889,13486,G4,5,Afternoon,24,20.833333333333336,0.0
12889,13486,G4,5,Evening,15,13.333333333333334,0.0
12889,13486,G4,5,Morning,4,25.0,0.0
12889,13487,DL,1,Afternoon,70,20.0,0.0
12889,13487,DL,1,Evening,44,20.454545454545457,0.0
12889,13487,DL,1,Late Night/Early Morning,43,11.627906976744185,0.0
12889,13487,DL,1,Morning,112,12.5,0.0
12889,13487,DL,2,Afternoon,60,10.0,0.0
12889,13487,DL,2,Evening,17,11.76470588235294,0.0
12889,13487,DL,2,Late Night/Early Morning,43,2.380952380952381,2.3255813953488373
12889,13487,DL,2,Morning,112,7.142857142857142,0.0
12889,13487,DL,3,Afternoon,62,11.29032258064516,0.0
12889,13487,DL,3,Evening,17,11.76470588235294,0.0
12889,13487,DL,3,Late Night/Early Morning,43,2.380952380952381,2.3255813953488373
12889,13487,DL,3,Morning,115,9.565217391304348,0.0
12889,13487,DL,4,Afternoon,74,17.56756756756757,0.0
12889,13487,DL,4,Evening,43,27.906976744186046,0.0
12889,13487,DL,4,Late Night/Early Morning,43,2.3255813953488373,0.0
12889,13487,DL,4,Morning,113,7.079646017699115,0.0
12889,13487,DL,5,Afternoon,74,35.13513513513514,0.0
12889,13487,DL,5,Evening,43,17.073170731707318,4.651162790697675
12889,13487,DL,5,Late Night/Early Morning,43,13.953488372093023,0.0
12889,13487,DL,5,Morning,113,9.821428571428571,0.8849557522123894
12889,13487,DL,6,Afternoon,62,12.903225806451612,0.0
12889,13487,DL,6,Evening,19,11.11111111111111,5.2631578947368425
12889,13487,DL,6,Late Night/Early Morning,42,7.142857142857142,0.0
12889,13487,DL,6,Morning,110,6.363636363636363,0.0
12889,13487,DL,6,Night,1,0.0,0.0
12889,13487,DL,7,Afternoon,72,26.38888888888889,0.0
12889,13487,DL,7,Evening,43,28.57142857142857,2.3255813953488373
12889,13487,DL,7,Late Night/Early Morning,43,9.30232558139535,0.0
12889,13487,DL,7,Morning,110,11.818181818181818,0.0
12889,13487,DL,7,Night,1,0.0,0.0
12889,13487,NK,2,Afternoon,1,100.0,0.0
12889,13487,WN,1,Afternoon,10,20.0,0.0
12889,13487,WN,1,Evening,22,31.818181818181817,0.0
12889,13487,WN,1,Morning,8,12.5,0.0
12889,13487,WN,2,Afternoon,1,0.0,0.0
12889,13487,WN,2,Evening,21,28.57142857142857,0.0
12889,13487,WN,3,Afternoon,1,0.0,0.0
12889,13487,WN,3,Evening,21,28.57142857142857,0.0
12889,13487,WN,4,Afternoon,8,25.0,0.0
12889,13487,WN,4,Evening,25,54.166666666666664,4.0
12889,13487,WN,4,Morning,9,22.22222222222222,0.0
12889,13487,WN,5,Afternoon,9,33.33333333333333,0.0
12889,13487,WN,5,Evening,23,30.434782608695656,0.0
12889,13487,WN,5,Morning,8,50.0,0.0
12889,13487,WN,6,Afternoon,1,0.0,0.0
12889,13487,WN,6,Evening,26,15.384615384615385,0.0
12889,13487,WN,6,Morning,12,8.333333333333332,0.0
12889,13487,WN,7,Afternoon,4,25.0,0.0
12889,13487,WN,7,Evening,36,38.88888888888889,0.0
12889,13487,WN,7,Morning,1,0.0,0.0
12889,13495,NK,1,Afternoon,24,8.333333333333332,0.0
12889,13495,NK,1,Evening,8,37.5,0.0
12889,13495,NK,1,Late Night/Early Morning,9,22.22222222222222,0.0
12889,13495,NK,1,Night,4,0.0,0.0
12889,13495,NK,2,Afternoon,15,14.285714285714285,6.666666666666667
12889,13495,NK,2,Late Night/Early Morning,9,55.55555555555556,0.0
12889,13495,NK,2,Morning,3,0.0,0.0
12889,13495,NK,2,Night,1,0.0,0.0
12889,13495,NK,3,Afternoon,13,7.6923076923076925,0.0
12889,13495,NK,3,Late Night/Early Morning,6,33.33333333333333,0.0
12889,13495,NK,3,Morning,2,0.0,0.0
12889,13495,NK,3,Night,2,0.0,0.0
12889,13495,NK,4,Afternoon,27,44.44444444444444,0.0
12889,13495,NK,4,Evening,9,33.33333333333333,0.0
12889,13495,NK,4,Late Night/Early Morning,9,11.11111111111111,0.0
12889,13495,NK,4,Morning,3,0.0,0.0
12889,13495,NK,4,Night,4,0.0,0.0
12889,13495,NK,5,Afternoon,25,29.166666666666668,4.0
12889,13495,NK,5,Evening,8,28.57142857142857,12.5
12889,13495,NK,5,Late Night/Early Morning,9,44.44444444444444,0.0
12889,13495,NK,5,Night,4,25.0,0.0
12889,13495,NK,6,Afternoon,6,0.0,0.0
12889,13495,NK,6,Evening,8,12.5,0.0
12889,13495,NK,6,Late Night/Early Morning,8,25.0,0.0
12889,13495,NK,6,Morning,2,0.0,0.0
12889,13495,NK,6,Night,1,0.0,0.0
12889,13495,NK,7,Afternoon,29,10.344827586206897,0.0
12889,13495,NK,7,Evening,9,0.0,0.0
12889,13495,NK,7,Late Night/Early Morning,9,11.11111111111111,0.0
12889,13495,NK,7,Morning,1,0.0,0.0
12889,13495,NK,7,Night,4,0.0,0.0
12889,13495,WN,1,Afternoon,4,50.0,0.0
12889,13495,WN,1,Evening,40,15.0,0.0
12889,13495,WN,1,Morning,35,11.428571428571429,0.0
12889,13495,WN,2,Afternoon,9,11.11111111111111,0.0
12889,13495,WN,2,Evening,26,38.46153846153847,0.0
12889,13495,WN,2,Morning,43,7.142857142857142,2.3255813953488373
12889,13495,WN,3,Afternoon,9,11.11111111111111,0.0
12889,13495,WN,3,Evening,26,46.15384615384615,0.0
12889,13495,WN,3,Morning,44,6.976744186046512,2.272727272727273
12889,13495,WN,4,Afternoon,6,50.0,0.0
12889,13495,WN,4,Evening,40,50.0,0.0
12889,13495,WN,4,Morning,35,20.0,0.0
12889,13495,WN,5,Afternoon,5,60.0,0.0
12889,13495,WN,5,Evening,40,37.5,0.0
12889,13495,WN,5,Morning,36,17.142857142857142,2.7777777777777777
12889,13495,WN,6,Afternoon,13,15.384615384615385,0.0
12889,13495,WN,6,Evening,34,8.823529411764707,0.0
12889,13495,WN,6,Morning,17,5.88235294117647,0.0
12889,13495,WN,7,Afternoon,6,50.0,0.0
12889,13495,WN,7,Evening,39,46.15384615384615,0.0
12889,13495,WN,7,Morning,49,10.204081632653061,0.0
12889,13796,NK,1,Afternoon,12,16.666666666666664,0.0
12889,13796,NK,1,Evening,20,31.57894736842105,5.0
12889,13796,NK,1,Late Night/Early Morning,14,7.142857142857142,0.0
12889,13796,NK,1,Morning,22,9.090909090909092,0.0
12889,13796,NK,1,Night,30,26.666666666666668,0.0
12889,13796,NK,2,Afternoon,6,33.33333333333333,0.0
12889,13796,NK,2,Evening,24,8.333333333333332,0.0
12889,13796,NK,2,Morning,28,3.571428571428571,0.0
12889,13796,NK,2,Night,20,25.0,0.0
12889,13796,NK,3,Afternoon,7,0.0,0.0
12889,13796,NK,3,Evening,22,0.0,0.0
12889,13796,NK,3,Morning,29,3.4482758620689653,0.0
12889,13796,NK,3,Night,24,8.695652173913043,4.166666666666667
12889,13796,NK,4,Afternoon,14,21.428571428571427,0.0
12889,13796,NK,4,Evening,18,50.0,0.0
12889,13796,NK,4,Late Night/Early Morning,15,7.142857142857142,6.666666666666667
12889,13796,NK,4,Morning,26,8.0,3.8461538461538463
12889,13796,NK,4,Night,31,36.666666666666664,3.225806451612903
12889,13796,NK,5,Afternoon,13,15.384615384615385,0.0
12889,13796,NK,5,Evening,19,15.789473684210526,0.0
12889,13796,NK,5,Late Night/Early Morning,15,0.0,0.0
12889,13796,NK,5,Morning,22,14.285714285714285,4.545454545454546
12889,13796,NK,5,Night,30,20.689655172413794,3.3333333333333335
12889,13796,NK,6,Afternoon,8,0.0,0.0
12889,13796,NK,6,Evening,17,0.0,0.0
12889,13796,NK,6,Late Night/Early Morning,10,10.0,0.0
12889,13796,NK,6,Morning,22,0.0,0.0
12889,13796,NK,6,Night,30,10.0,0.0
12889,13796,NK,7,Afternoon,14,21.428571428571427,0.0
12889,13796,NK,7,Evening,18,22.22222222222222,0.0
12889,13796,NK,7,Late Night/Early Morning,16,0.0,0.0
12889,13796,NK,7,Morning,25,12.0,0.0
12889,13796,NK,7,Night,30,40.0,0.0
12889,13796,WN,1,Afternoon,104,36.53846153846153,0.0
12889,13796,WN,1,Evening,111,39.63963963963964,0.0
12889,13796,WN,1,Late Night/Early Morning,30,3.3333333333333335,0.0
12889,13796,WN,1,Morning,145,13.10344827586207,0.0
12889,13796,WN,1,Night,40,42.5,0.0
12889,13796,WN,2,Afternoon,89,23.595505617977526,0.0
12889,13796,WN,2,Evening,109,13.761467889908257,0.0
12889,13796,WN,2,Late Night/Early Morning,9,0.0,0.0
12889,13796,WN,2,Morning,138,10.144927536231885,0.0
12889,13796,WN,2,Night,13,25.0,7.6923076923076925
12889,13796,WN,3,Afternoon,92,17.391304347826086,0.0
12889,13796,WN,3,Evening,111,9.00900900900901,0.0
12889,13796,WN,3,Late Night/Early Morning,8,12.5,0.0
12889,13796,WN,3,Morning,141,10.638297872340425,0.0
12889,13796,WN,3,Night,12,41.66666666666667,0.0
12889,13796,WN,4,Afternoon,103,39.21568627450981,0.970873786407767
12889,13796,WN,4,Evening,113,54.054054054054056,1.7699115044247788
12889,13796,WN,4,Late Night/Early Morning,30,3.3333333333333335,0.0
12889,13796,WN,4,Morning,148,12.925170068027212,0.6756756756756757
12889,13796,WN,4,Night,44,44.18604651162791,2.272727272727273
12889,13796,WN,5,Afternoon,105,41.904761904761905,0.0
12889,13796,WN,5,Evening,110,49.09090909090909,0.0
12889,13796,WN,5,Late Night/Early Morning,28,3.571428571428571,0.0
12889,13796,WN,5,Morning,148,12.837837837837837,0.0
12889,13796,WN,5,Night,43,23.25581395348837,0.0
12889,13796,WN,6,Afternoon,91,20.87912087912088,0.0
12889,13796,WN,6,Evening,83,25.301204819277107,0.0
12889,13796,WN,6,Morning,108,5.555555555555555,0.0
12889,13796,WN,6,Night,18,33.33333333333333,0.0
12889,13796,WN,7,Afternoon,124,39.516129032258064,0.0
12889,13796,WN,7,Evening,102,45.54455445544555,0.9803921568627451
12889,13796,WN,7,Late Night/Early Morning,11,0.0,0.0
12889,13796,WN,7,Morning,150,16.666666666666664,0.0
12889,13796,WN,7,Night,71,52.85714285714286,1.408450704225352
12889,13830,HA,1,Morning,43,30.23255813953488,0.0
12889,13830,HA,2,Morning,43,19.047619047619047,2.3255813953488373
12889,13830,HA,3,Morning,45,22.22222222222222,0.0
12889,13830,HA,4,Morning,44,27.27272727272727,0.0
12889,13830,HA,5,Morning,44,29.545454545454547,0.0
12889,13830,HA,6,Morning,43,11.627906976744185,0.0
12889,13830,HA,7,Morning,43,23.25581395348837,0.0
12889,13830,WN,1,Afternoon,5,20.0,0.0
12889,13830,WN,1,Morning,43,25.581395348837212,0.0
12889,13830,WN,2,Afternoon,4,0.0,0.0
12889,13830,WN,2,Morning,43,6.976744186046512,0.0
12889,13830,WN,3,Afternoon,4,0.0,0.0
12889,13830,WN,3,Morning,44,13.636363636363635,0.0
12889,13830,WN,4,Afternoon,5,0.0,0.0
12889,13830,WN,4,Morning,44,18.181818181818183,0.0
12889,13830,WN,5,Afternoon,5,20.0,0.0
12889,13830,WN,5,Morning,44,11.363636363636363,0.0
12889,13830,WN,6,Afternoon,5,0.0,0.0
12889,13830,WN,6,Morning,43,6.976744186046512,0.0
12889,13830,WN,7,Afternoon,5,0.0,0.0
12889,13830,WN,7,Morning,43,4.651162790697675,0.0
12889,13851,F9,1,Afternoon,15,6.666666666666667,0.0
12889,13851,F9,1,Morning,15,13.333333333333334,0.0
12889,13851,F9,3,Afternoon,6,0.0,0.0
12889,13851,F9,3,Morning,1,0.0,0.0
12889,13851,F9,4,Morning,13,15.384615384615385,0.0
12889,13851,F9,5,Afternoon,15,20.0,0.0
12889,13851,F9,5,Morning,17,5.88235294117647,0.0
12889,13851,F9,6,Afternoon,2,0.0,0.0
12889,13851,F9,6,Morning,3,0.0,0.0
12889,13851,F9,7,Afternoon,4,75.0,0.0
12889,13851,F9,7,Morning,22,13.636363636363635,0.0
12889,13851,G4,4,Morning,12,33.33333333333333,0.0
12889,13851,G4,7,Morning,12,25.0,0.0
12889,13851,WN,1,Afternoon,42,33.33333333333333,0.0
12889,13851,WN,1,Evening,34,23.52941176470588,0.0
12889,13851,WN,1,Morning,43,14.285714285714285,2.3255813953488373
12889,13851,WN,1,Night,9,33.33333333333333,0.0
12889,13851,WN,2,Afternoon,43,18.6046511627907,0.0
12889,13851,WN,2,Evening,43,13.953488372093023,0.0
12889,13851,WN,2,Morning,43,11.904761904761903,2.3255813953488373
12889,13851,WN,3,Afternoon,43,6.976744186046512,0.0
12889,13851,WN,3,Evening,44,25.0,0.0
12889,13851,WN,3,Morning,44,11.363636363636363,0.0
12889,13851,WN,4,Afternoon,44,47.72727272727273,0.0
12889,13851,WN,4,Evening,35,47.05882352941176,2.857142857142857
12889,13851,WN,4,Morning,44,9.090909090909092,0.0
12889,13851,WN,4,Night,9,100.0,0.0
12889,13851,WN,5,Afternoon,43,41.86046511627907,0.0
12889,13851,WN,5,Evening,35,48.57142857142857,0.0
12889,13851,WN,5,Morning,44,4.545454545454546,0.0
12889,13851,WN,5,Night,8,87.5,0.0
12889,13851,WN,6,Afternoon,31,16.129032258064516,0.0
12889,13851,WN,6,Evening,35,22.857142857142858,0.0
12889,13851,WN,6,Morning,43,6.976744186046512,0.0
12889,13851,WN,7,Afternoon,34,44.11764705882353,0.0
12889,13851,WN,7,Evening,22,27.27272727272727,0.0
12889,13851,WN,7,Morning,43,9.30232558139535,0.0
12889,13851,WN,7,Night,21,14.285714285714285,0.0
12889,13871,G4,1,Afternoon,2,0.0,0.0
12889,13871,G4,1,Morning,37,5.405405405405405,0.0
12889,13871,G4,3,Morning,1,0.0,0.0
12889,13871,G4,5,Afternoon,2,0.0,0.0
12889,13871,G4,5,Morning,38,10.526315789473683,0.0
12889,13871,WN,1,Afternoon,39,15.384615384615385,0.0
12889,13871,WN,1,Evening,34,29.411764705882355,0.0
12889,13871,WN,1,Morning,43,2.3255813953488373,0.0
12889,13871,WN,1,Night,9,55.55555555555556,0.0
12889,13871,WN,2,Afternoon,33,15.151515151515152,0.0
12889,13871,WN,2,Evening,43,14.285714285714285,2.3255813953488373
12889,13871,WN,2,Morning,39,5.128205128205128,0.0
12889,13871,WN,3,Afternoon,35,14.705882352941178,2.857142857142857
12889,13871,WN,3,Evening,44,31.818181818181817,0.0
12889,13871,WN,3,Morning,40,5.128205128205128,2.5
12889,13871,WN,4,Afternoon,41,46.34146341463415,0.0
12889,13871,WN,4,Evening,35,48.57142857142857,0.0
12889,13871,WN,4,Morning,44,2.272727272727273,0.0
12889,13871,WN,4,Night,9,77.77777777777779,0.0
12889,13871,WN,5,Afternoon,41,41.46341463414634,0.0
12889,13871,WN,5,Evening,35,37.142857142857146,0.0
12889,13871,WN,5,Morning,44,9.090909090909092,0.0
12889,13871,WN,5,Night,8,37.5,0.0
12889,13871,WN,6,Afternoon,17,11.76470588235294,0.0
12889,13871,WN,6,Evening,31,25.806451612903224,0.0
12889,13871,WN,6,Morning,43,2.3255813953488373,0.0
12889,13871,WN,7,Afternoon,40,35.0,0.0
12889,13871,WN,7,Evening,43,44.18604651162791,0.0
12889,13871,WN,7,Morning,43,6.976744186046512,0.0
12889,13891,F9,1,Afternoon,29,17.24137931034483,0.0
12889,13891,F9,1,Evening,33,27.27272727272727,0.0
12889,13891,F9,1,Morning,54,20.37037037037037,0.0
12889,13891,F9,2,Afternoon,18,22.22222222222222,0.0
12889,13891,F9,2,Evening,23,26.08695652173913,0.0
12889,13891,F9,2,Morning,5,0.0,0.0
12889,13891,F9,3,Afternoon,14,7.142857142857142,0.0
12889,13891,F9,3,Evening,32,6.25,0.0
12889,13891,F9,3,Morning,14,14.285714285714285,0.0
12889,13891,F9,4,Afternoon,40,25.0,0.0
12889,13891,F9,4,Evening,28,29.629629629629626,3.5714285714285716
12889,13891,F9,4,Morning,41,5.0,2.4390243902439024
12889,13891,F9,4,Night,1,100.0,0.0
12889,13891,F9,5,Afternoon,21,23.809523809523807,0.0
12889,13891,F9,5,Evening,34,29.411764705882355,0.0
12889,13891,F9,5,Morning,60,11.666666666666666,0.0
12889,13891,F9,6,Afternoon,26,11.538461538461538,0.0
12889,13891,F9,6,Evening,38,21.052631578947366,0.0
12889,13891,F9,6,Morning,23,0.0,0.0
12889,13891,F9,7,Afternoon,24,29.166666666666668,0.0
12889,13891,F9,7,Evening,32,20.0,6.25
12889,13891,F9,7,Morning,46,8.695652173913043,0.0
12889,13891,WN,1,Afternoon,50,42.0,0.0
12889,13891,WN,1,Evening,66,39.39393939393939,0.0
12889,13891,WN,1,Morning,82,8.641975308641975,1.2195121951219512
12889,13891,WN,1,Night,39,35.8974358974359,0.0
12889,13891,WN,2,Afternoon,64,9.375,0.0
12889,13891,WN,2,Evening,56,16.666666666666664,3.5714285714285716
12889,13891,WN,2,Morning,76,6.666666666666667,1.3157894736842106
12889,13891,WN,2,Night,13,38.46153846153847,0.0
12889,13891,WN,3,Afternoon,66,13.636363636363635,0.0
12889,13891,WN,3,Evening,58,27.586206896551722,0.0
12889,13891,WN,3,Morning,79,7.6923076923076925,1.2658227848101267
12889,13891,WN,3,Night,12,58.333333333333336,0.0
12889,13891,WN,4,Afternoon,52,34.61538461538461,0.0
12889,13891,WN,4,Evening,67,46.96969696969697,1.492537313432836
12889,13891,WN,4,Morning,82,8.536585365853659,0.0
12889,13891,WN,4,Night,41,36.58536585365854,0.0
12889,13891,WN,5,Afternoon,52,44.230769230769226,0.0
12889,13891,WN,5,Evening,65,35.38461538461539,0.0
12889,13891,WN,5,Morning,83,9.63855421686747,0.0
12889,13891,WN,5,Night,39,33.33333333333333,0.0
12889,13891,WN,6,Afternoon,43,9.30232558139535,0.0
12889,13891,WN,6,Evening,25,12.0,0.0
12889,13891,WN,6,Morning,60,6.779661016949152,1.6666666666666667
12889,13891,WN,6,Night,18,33.33333333333333,0.0
12889,13891,WN,7,Afternoon,53,16.9811320754717,0.0
12889,13891,WN,7,Evening,44,43.18181818181818,0.0
12889,13891,WN,7,Morning,75,14.666666666666666,0.0
12889,13891,WN,7,Night,40,45.0,0.0
12889,13930,AA,1,Afternoon,62,38.333333333333336,3.225806451612903
12889,13930,AA,1,Evening,16,25.0,0.0
12889,13930,AA,1,Morning,101,6.9306930693069315,0.0
12889,13930,AA,1,Night,39,15.384615384615385,0.0
12889,13930,AA,2,Afternoon,58,34.48275862068966,0.0
12889,13930,AA,2,Evening,13,23.076923076923077,0.0
12889,13930,AA,2,Morning,98,8.16326530612245,0.0
12889,13930,AA,2,Night,21,10.0,4.761904761904762
12889,13930,AA,3,Afternoon,58,29.310344827586203,0.0
12889,13930,AA,3,Evening,13,46.15384615384615,0.0
12889,13930,AA,3,Morning,99,11.11111111111111,0.0
12889,13930,AA,3,Night,25,16.666666666666664,4.0
12889,13930,AA,4,Afternoon,61,46.666666666666664,1.639344262295082
12889,13930,AA,4,Evening,17,41.17647058823529,0.0
12889,13930,AA,4,Late Night/Early Morning,1,0.0,0.0
12889,13930,AA,4,Morning,103,14.563106796116504,0.0
12889,13930,AA,4,Night,39,10.526315789473683,2.5641025641025643
12889,13930,AA,5,Afternoon,59,46.55172413793103,1.694915254237288
12889,13930,AA,5,Evening,17,17.647058823529413,0.0
12889,13930,AA,5,Morning,106,13.333333333333334,0.9433962264150944
12889,13930,AA,5,Night,37,25.71428571428571,5.405405405405405
12889,13930,AA,6,Afternoon,55,27.27272727272727,0.0
12889,13930,AA,6,Evening,3,0.0,0.0
12889,13930,AA,6,Morning,92,14.285714285714285,1.0869565217391304
12889,13930,AA,6,Night,23,9.090909090909092,4.3478260869565215
12889,13930,AA,7,Afternoon,62,39.34426229508197,1.6129032258064515
12889,13930,AA,7,Evening,17,12.5,5.882352941176471
12889,13930,AA,7,Morning,101,13.0,0.9900990099009901
12889,13930,AA,7,Night,38,31.57894736842105,0.0
12889,13930,F9,1,Afternoon,27,40.74074074074074,0.0
12889,13930,F9,1,Night,14,46.15384615384615,7.142857142857143
12889,13930,F9,3,Afternoon,1,0.0,0.0
12889,13930,F9,4,Afternoon,4,0.0,0.0
12889,13930,F9,4,Morning,10,30.0,0.0
12889,13930,F9,4,Night,14,46.15384615384615,7.142857142857143
12889,13930,F9,5,Afternoon,28,44.44444444444444,3.5714285714285716
12889,13930,F9,5,Night,13,53.84615384615385,0.0
12889,13930,F9,6,Night,10,30.0,0.0
12889,13930,F9,7,Afternoon,15,23.076923076923077,13.333333333333334
12889,13930,F9,7,Morning,10,0.0,0.0
12889,13930,F9,7,Night,15,40.0,0.0
12889,13930,NK,1,Afternoon,12,33.33333333333333,0.0
12889,13930,NK,1,Evening,3,33.33333333333333,0.0
12889,13930,NK,1,Late Night/Early Morning,30,30.0,0.0
12889,13930,NK,1,Morning,25,12.0,0.0
12889,13930,NK,1,Night,14,7.142857142857142,0.0
12889,13930,NK,2,Afternoon,15,6.666666666666667,0.0
12889,13930,NK,2,Late Night/Early Morning,26,30.76923076923077,0.0
12889,13930,NK,2,Morning,15,0.0,0.0
12889,13930,NK,2,Night,10,10.0,0.0
12889,13930,NK,3,Afternoon,15,6.666666666666667,0.0
12889,13930,NK,3,Evening,1,0.0,0.0
12889,13930,NK,3,Late Night/Early Morning,25,16.0,0.0
12889,13930,NK,3,Morning,18,27.77777777777778,0.0
12889,13930,NK,3,Night,14,7.142857142857142,0.0
12889,13930,NK,4,Afternoon,13,30.76923076923077,0.0
12889,13930,NK,4,Evening,5,40.0,0.0
12889,13930,NK,4,Late Night/Early Morning,30,3.3333333333333335,0.0
12889,13930,NK,4,Morning,23,13.043478260869565,0.0
12889,13930,NK,4,Night,14,7.142857142857142,0.0
12889,13930,NK,5,Afternoon,13,30.76923076923077,0.0
12889,13930,NK,5,Evening,4,25.0,0.0
12889,13930,NK,5,Late Night/Early Morning,30,10.344827586206897,3.3333333333333335
12889,13930,NK,5,Morning,27,11.11111111111111,0.0
12889,13930,NK,5,Night,14,7.142857142857142,0.0
12889,13930,NK,6,Afternoon,20,0.0,0.0
12889,13930,NK,6,Evening,3,33.33333333333333,0.0
12889,13930,NK,6,Late Night/Early Morning,19,10.526315789473683,0.0
12889,13930,NK,6,Morning,17,5.88235294117647,0.0
12889,13930,NK,6,Night,15,0.0,0.0
12889,13930,NK,7,Afternoon,12,0.0,0.0
12889,13930,NK,7,Late Night/Early Morning,29,6.896551724137931,0.0
12889,13930,NK,7,Morning,22,18.181818181818183,0.0
12889,13930,NK,7,Night,14,0.0,0.0
12889,13930,UA,1,Afternoon,84,34.146341463414636,2.380952380952381
12889,13930,UA,1,Evening,39,23.076923076923077,0.0
12889,13930,UA,1,Late Night/Early Morning,11,27.27272727272727,0.0
12889,13930,UA,1,Morning,107,5.607476635514018,0.0
12889,13930,UA,1,Night,43,13.953488372093023,0.0
12889,13930,UA,2,Afternoon,74,22.972972972972975,0.0
12889,13930,UA,2,Evening,35,14.285714285714285,0.0
12889,13930,UA,2,Late Night/Early Morning,7,0.0,0.0
12889,13930,UA,2,Morning,105,3.8095238095238098,0.0
12889,13930,UA,2,Night,39,7.6923076923076925,0.0
12889,13930,UA,3,Afternoon,75,30.666666666666664,0.0
12889,13930,UA,3,Evening,36,8.571428571428571,2.7777777777777777
12889,13930,UA,3,Morning,100,7.000000000000001,0.0
12889,13930,UA,3,Night,40,7.5,0.0
12889,13930,UA,4,Afternoon,85,36.470588235294116,0.0
12889,13930,UA,4,Evening,39,31.57894736842105,2.5641025641025643
12889,13930,UA,4,Late Night/Early Morning,1,0.0,0.0
12889,13930,UA,4,Morning,100,8.0,0.0
12889,13930,UA,4,Night,44,13.636363636363635,0.0
12889,13930,UA,5,Afternoon,84,41.66666666666667,0.0
12889,13930,UA,5,Evening,38,23.684210526315788,0.0
12889,13930,UA,5,Late Night/Early Morning,12,25.0,0.0
12889,13930,UA,5,Morning,109,11.009174311926607,0.0
12889,13930,UA,5,Night,44,4.545454545454546,0.0
12889,13930,UA,6,Afternoon,78,28.205128205128204,0.0
12889,13930,UA,6,Evening,38,21.052631578947366,0.0
12889,13930,UA,6,Late Night/Early Morning,11,0.0,0.0
12889,13930,UA,6,Morning,107,9.345794392523365,0.0
12889,13930,UA,6,Night,38,2.7027027027027026,2.6315789473684212
12889,13930,UA,7,Afternoon,81,37.03703703703704,0.0
12889,13930,UA,7,Evening,38,18.421052631578945,0.0
12889,13930,UA,7,Late Night/Early Morning,7,0.0,0.0
12889,13930,UA,7,Morning,107,12.264150943396226,0.9345794392523364
12889,13930,UA,7,Night,43,17.073170731707318,4.651162790697675
12889,13930,WN,1,Evening,29,28.57142857142857,3.4482758620689653
12889,13930,WN,1,Morning,43,32.55813953488372,0.0
12889,13930,WN,2,Evening,30,16.666666666666664,0.0
12889,13930,WN,2,Morning,43,16.666666666666664,2.3255813953488373
12889,13930,WN,3,Evening,30,16.666666666666664,0.0
12889,13930,WN,3,Morning,44,18.181818181818183,0.0
12889,13930,WN,4,Evening,30,46.666666666666664,0.0
12889,13930,WN,4,Morning,44,25.0,0.0
